date,series,pipe,material,element,value,sample_type,age_group,body_weight_kg,water_intake_L_day,dose_ug_per_kg_day
2023-11-28,pl1_pb,pb,Cast Iron,Pb,3.482671391815012,Total,Teen,50,1.5,0.10448014175445035
2023-11-28,pl1_pb,pb,Cast Iron,Pb,3.482671391815012,Total,Toddler,15,0.9,0.2089602835089007
2023-11-28,pl2_cu,cu,PVC,Pb,6.686727567300925,"Filtered, <0.45um",Adult,70,2,0.19104935906574072
2023-11-28,pl2_cu,cu,PVC,Pb,6.686727567300925,"Filtered, <0.45um",Child,27,1.2,0.2971878918800411
2023-11-28,pl2_cu,cu,PVC,Pb,6.686727567300925,"Filtered, <0.45um",Infant,7,0.8,0.7641974362629629
2023-11-28,pl2_cu,cu,PVC,Pb,6.686727567300925,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.1851709172483333
2023-11-28,pl2_cu,cu,PVC,Pb,6.686727567300925,"Filtered, <0.45um",Teen,50,1.5,0.20060182701902776
2023-11-28,pl2_cu,cu,PVC,Pb,6.686727567300925,"Filtered, <0.45um",Toddler,15,0.9,0.40120365403805547
2023-11-28,pl2_cu,cu,PVC,Pb,14.93577548788052,Total,Adult,70,2,0.426736442510872
2023-11-28,pl2_cu,cu,PVC,Pb,14.93577548788052,Total,Child,27,1.2,0.6638122439058008
2023-11-28,pl2_cu,cu,PVC,Pb,14.93577548788052,Total,Infant,7,0.8,1.706945770043488
2023-11-28,pl2_cu,cu,PVC,Pb,14.93577548788052,Total,Pregnant Adult,65,1.8,0.4136060904336144
2023-11-28,pl2_cu,cu,PVC,Pb,14.93577548788052,Total,Teen,50,1.5,0.4480732646364156
2023-11-28,pl2_cu,cu,PVC,Pb,14.93577548788052,Total,Toddler,15,0.9,0.8961465292728312
2023-11-28,pl2_pb,pb,PVC,Pb,4.358088443428862,"Filtered, <0.45um",Adult,70,2,0.12451681266939606
2023-11-28,pl2_pb,pb,PVC,Pb,4.358088443428862,"Filtered, <0.45um",Child,27,1.2,0.1936928197079494
2023-11-28,pl2_pb,pb,PVC,Pb,4.358088443428862,"Filtered, <0.45um",Infant,7,0.8,0.4980672506775843
2023-11-28,pl2_pb,pb,PVC,Pb,4.358088443428862,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.12068552612572234
2023-11-28,pl2_pb,pb,PVC,Pb,4.358088443428862,"Filtered, <0.45um",Teen,50,1.5,0.13074265330286586
2023-11-28,pl2_pb,pb,PVC,Pb,4.358088443428862,"Filtered, <0.45um",Toddler,15,0.9,0.2614853066057317
2023-11-28,pl2_pb,pb,PVC,Pb,9.939202795379684,Total,Adult,70,2,0.2839772227251338
2023-11-28,pl2_pb,pb,PVC,Pb,9.939202795379684,Total,Child,27,1.2,0.44174234646131927
2023-11-28,pl2_pb,pb,PVC,Pb,9.939202795379684,Total,Infant,7,0.8,1.1359088909005355
2023-11-28,pl2_pb,pb,PVC,Pb,9.939202795379684,Total,Pregnant Adult,65,1.8,0.27523946202589894
2023-11-28,pl2_pb,pb,PVC,Pb,9.939202795379684,Total,Teen,50,1.5,0.2981760838613905
2023-11-28,pl2_pb,pb,PVC,Pb,9.939202795379684,Total,Toddler,15,0.9,0.596352167722781
2023-11-28,pl3_cu,cu,Cast Iron,Pb,5.235288762008635,"Filtered, <0.45um",Adult,70,2,0.14957967891453242
2023-11-28,pl3_cu,cu,Cast Iron,Pb,5.235288762008635,"Filtered, <0.45um",Child,27,1.2,0.23267950053371708
2023-11-28,pl3_cu,cu,Cast Iron,Pb,5.235288762008635,"Filtered, <0.45um",Infant,7,0.8,0.5983187156581298
2023-11-28,pl3_cu,cu,Cast Iron,Pb,5.235288762008635,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.14497722725562373
2023-11-28,pl3_cu,cu,Cast Iron,Pb,5.235288762008635,"Filtered, <0.45um",Teen,50,1.5,0.15705866286025905
2023-11-28,pl3_cu,cu,Cast Iron,Pb,5.235288762008635,"Filtered, <0.45um",Toddler,15,0.9,0.31411732572051804
2023-11-28,pl3_cu,cu,Cast Iron,Pb,10.972636132113792,Total,Adult,70,2,0.31350388948896546
2023-11-28,pl3_cu,cu,Cast Iron,Pb,10.972636132113792,Total,Child,27,1.2,0.4876727169828352
2023-11-28,pl3_cu,cu,Cast Iron,Pb,10.972636132113792,Total,Infant,7,0.8,1.2540155579558618
2023-11-28,pl3_cu,cu,Cast Iron,Pb,10.972636132113792,Total,Pregnant Adult,65,1.8,0.30385761596622807
2023-11-28,pl3_cu,cu,Cast Iron,Pb,10.972636132113792,Total,Teen,50,1.5,0.3291790839634137
2023-11-28,pl3_cu,cu,Cast Iron,Pb,10.972636132113792,Total,Toddler,15,0.9,0.6583581679268276
2023-11-28,pl3_pb,pb,Cast Iron,Pb,2.9448924018470377,"Filtered, <0.45um",Adult,70,2,0.08413978290991536
2023-11-28,pl3_pb,pb,Cast Iron,Pb,2.9448924018470377,"Filtered, <0.45um",Child,27,1.2,0.13088410674875722
2023-11-28,pl3_pb,pb,Cast Iron,Pb,2.9448924018470377,"Filtered, <0.45um",Infant,7,0.8,0.3365591316396615
2023-11-28,pl3_pb,pb,Cast Iron,Pb,2.9448924018470377,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.0815508665126872
2023-11-28,pl3_pb,pb,Cast Iron,Pb,2.9448924018470377,"Filtered, <0.45um",Teen,50,1.5,0.08834677205541112
2023-11-28,pl3_pb,pb,Cast Iron,Pb,2.9448924018470377,"Filtered, <0.45um",Toddler,15,0.9,0.17669354411082228
2023-11-28,pl3_pb,pb,Cast Iron,Pb,7.707284983070256,Total,Adult,70,2,0.2202081423734359
2023-11-28,pl3_pb,pb,Cast Iron,Pb,7.707284983070256,Total,Child,27,1.2,0.3425459992475669
2023-11-28,pl3_pb,pb,Cast Iron,Pb,7.707284983070256,Total,Infant,7,0.8,0.8808325694937436
2023-11-28,pl3_pb,pb,Cast Iron,Pb,7.707284983070256,Total,Pregnant Adult,65,1.8,0.21343250722348403
2023-11-28,pl3_pb,pb,Cast Iron,Pb,7.707284983070256,Total,Teen,50,1.5,0.23121854949210768
2023-11-28,pl3_pb,pb,Cast Iron,Pb,7.707284983070256,Total,Toddler,15,0.9,0.46243709898421537
2023-11-28,pl4_cu,cu,PVC,Pb,3.4282594730564515,"Filtered, <0.45um",Adult,70,2,0.09795027065875576
2023-11-28,pl4_cu,cu,PVC,Pb,3.4282594730564515,"Filtered, <0.45um",Child,27,1.2,0.15236708769139784
2023-11-28,pl4_cu,cu,PVC,Pb,3.4282594730564515,"Filtered, <0.45um",Infant,7,0.8,0.39180108263502306
2023-11-28,pl4_cu,cu,PVC,Pb,3.4282594730564515,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.0949364161769479
2023-11-28,pl4_cu,cu,PVC,Pb,3.4282594730564515,"Filtered, <0.45um",Teen,50,1.5,0.10284778419169355
2023-11-28,pl4_cu,cu,PVC,Pb,3.4282594730564515,"Filtered, <0.45um",Toddler,15,0.9,0.2056955683833871
2023-11-28,pl4_cu,cu,PVC,Pb,7.446984815125208,Total,Adult,70,2,0.2127709947178631
2023-11-28,pl4_cu,cu,PVC,Pb,7.446984815125208,Total,Child,27,1.2,0.33097710289445365
2023-11-28,pl4_cu,cu,PVC,Pb,7.446984815125208,Total,Infant,7,0.8,0.8510839788714524
2023-11-28,pl4_cu,cu,PVC,Pb,7.446984815125208,Total,Pregnant Adult,65,1.8,0.20622419488039037
2023-11-28,pl4_cu,cu,PVC,Pb,7.446984815125208,Total,Teen,50,1.5,0.22340954445375621
2023-11-28,pl4_cu,cu,PVC,Pb,7.446984815125208,Total,Toddler,15,0.9,0.44681908890751243
2023-11-28,pl4_pb,pb,PVC,Pb,2.3113742296686848,"Filtered, <0.45um",Adult,70,2,0.06603926370481956
2023-11-28,pl4_pb,pb,PVC,Pb,2.3113742296686848,"Filtered, <0.45um",Child,27,1.2,0.10272774354083042
2023-11-28,pl4_pb,pb,PVC,Pb,2.3113742296686848,"Filtered, <0.45um",Infant,7,0.8,0.26415705481927826
2023-11-28,pl4_pb,pb,PVC,Pb,2.3113742296686848,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.06400728636005588
2023-11-28,pl4_pb,pb,PVC,Pb,2.3113742296686848,"Filtered, <0.45um",Teen,50,1.5,0.06934122689006054
2023-11-28,pl4_pb,pb,PVC,Pb,2.3113742296686848,"Filtered, <0.45um",Toddler,15,0.9,0.1386824537801211
2023-11-28,pl4_pb,pb,PVC,Pb,3.766199309573127,Total,Adult,70,2,0.1076056945592322
2023-11-28,pl4_pb,pb,PVC,Pb,3.766199309573127,Total,Child,27,1.2,0.16738663598102785
2023-11-28,pl4_pb,pb,PVC,Pb,3.766199309573127,Total,Infant,7,0.8,0.4304227782369288
2023-11-28,pl4_pb,pb,PVC,Pb,3.766199309573127,Total,Pregnant Adult,65,1.8,0.10429475011125582
2023-11-28,pl4_pb,pb,PVC,Pb,3.766199309573127,Total,Teen,50,1.5,0.11298597928719381
2023-11-28,pl4_pb,pb,PVC,Pb,3.766199309573127,Total,Toddler,15,0.9,0.22597195857438762
2023-11-28,pl5_cu,cu,Cast Iron,Pb,20.638601820745215,"Filtered, <0.45um",Adult,70,2,0.5896743377355775
2023-11-28,pl5_cu,cu,Cast Iron,Pb,20.638601820745215,"Filtered, <0.45um",Child,27,1.2,0.9172711920331206
2023-11-28,pl5_cu,cu,Cast Iron,Pb,20.638601820745215,"Filtered, <0.45um",Infant,7,0.8,2.3586973509423106
2023-11-28,pl5_cu,cu,Cast Iron,Pb,20.638601820745215,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.5715305119590983
2023-11-28,pl5_cu,cu,Cast Iron,Pb,20.638601820745215,"Filtered, <0.45um",Teen,50,1.5,0.6191580546223565
2023-11-28,pl5_cu,cu,Cast Iron,Pb,20.638601820745215,"Filtered, <0.45um",Toddler,15,0.9,1.238316109244713
2023-11-28,pl5_cu,cu,Cast Iron,Pb,281.09161989129257,Total,Adult,70,2,8.031189139751216
2023-11-28,pl5_cu,cu,Cast Iron,Pb,281.09161989129257,Total,Child,27,1.2,12.492960884057448
2023-11-28,pl5_cu,cu,Cast Iron,Pb,281.09161989129257,Total,Infant,7,0.8,32.124756559004865
2023-11-28,pl5_cu,cu,Cast Iron,Pb,281.09161989129257,Total,Pregnant Adult,65,1.8,7.784075627758871
2023-11-28,pl5_cu,cu,Cast Iron,Pb,281.09161989129257,Total,Teen,50,1.5,8.432748596738778
2023-11-28,pl5_cu,cu,Cast Iron,Pb,281.09161989129257,Total,Toddler,15,0.9,16.865497193477555
2023-11-28,pl5_pb,pb,Cast Iron,Pb,3.4497538316409506,"Filtered, <0.45um",Adult,70,2,0.09856439518974144
2023-11-28,pl5_pb,pb,Cast Iron,Pb,3.4497538316409506,"Filtered, <0.45um",Child,27,1.2,0.1533223925173756
2023-11-28,pl5_pb,pb,Cast Iron,Pb,3.4497538316409506,"Filtered, <0.45um",Infant,7,0.8,0.39425758075896583
2023-11-28,pl5_pb,pb,Cast Iron,Pb,3.4497538316409506,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.09553164456851863
2023-11-28,pl5_pb,pb,Cast Iron,Pb,3.4497538316409506,"Filtered, <0.45um",Teen,50,1.5,0.10349261494922851
2023-11-28,pl5_pb,pb,Cast Iron,Pb,3.4497538316409506,"Filtered, <0.45um",Toddler,15,0.9,0.20698522989845705
2023-11-28,pl5_pb,pb,Cast Iron,Pb,7.367402475557601,Total,Adult,70,2,0.21049721358736
2023-11-28,pl5_pb,pb,Cast Iron,Pb,7.367402475557601,Total,Child,27,1.2,0.32744011002478224
2023-11-28,pl5_pb,pb,Cast Iron,Pb,7.367402475557601,Total,Infant,7,0.8,0.84198885434944
2023-11-28,pl5_pb,pb,Cast Iron,Pb,7.367402475557601,Total,Pregnant Adult,65,1.8,0.20402037624621047
2023-11-28,pl5_pb,pb,Cast Iron,Pb,7.367402475557601,Total,Teen,50,1.5,0.221022074266728
2023-11-28,pl5_pb,pb,Cast Iron,Pb,7.367402475557601,Total,Toddler,15,0.9,0.442044148533456
2023-11-28,pl6_cu,cu,PVC,Pb,8.688688099324692,"Filtered, <0.45um",Adult,70,2,0.2482482314092769
2023-11-28,pl6_cu,cu,PVC,Pb,8.688688099324692,"Filtered, <0.45um",Child,27,1.2,0.3861639155255418
2023-11-28,pl6_cu,cu,PVC,Pb,8.688688099324692,"Filtered, <0.45um",Infant,7,0.8,0.9929929256371076
2023-11-28,pl6_cu,cu,PVC,Pb,8.688688099324692,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.24060982428899147
2023-11-28,pl6_cu,cu,PVC,Pb,8.688688099324692,"Filtered, <0.45um",Teen,50,1.5,0.26066064297974073
2023-11-28,pl6_cu,cu,PVC,Pb,8.688688099324692,"Filtered, <0.45um",Toddler,15,0.9,0.5213212859594816
2023-11-28,pl6_cu,cu,PVC,Pb,16.78751617093061,Total,Adult,70,2,0.47964331916944597
2023-11-28,pl6_cu,cu,PVC,Pb,16.78751617093061,Total,Child,27,1.2,0.7461118298191382
2023-11-28,pl6_cu,cu,PVC,Pb,16.78751617093061,Total,Infant,7,0.8,1.9185732766777839
2023-11-28,pl6_cu,cu,PVC,Pb,16.78751617093061,Total,Pregnant Adult,65,1.8,0.46488506319500145
2023-11-28,pl6_cu,cu,PVC,Pb,16.78751617093061,Total,Teen,50,1.5,0.5036254851279183
2023-11-28,pl6_cu,cu,PVC,Pb,16.78751617093061,Total,Toddler,15,0.9,1.0072509702558365
2023-11-28,pl6_pb,pb,PVC,Pb,6.639806926219214,"Filtered, <0.45um",Adult,70,2,0.18970876932054898
2023-11-28,pl6_pb,pb,PVC,Pb,6.639806926219214,"Filtered, <0.45um",Child,27,1.2,0.2951025300541873
2023-11-28,pl6_pb,pb,PVC,Pb,6.639806926219214,"Filtered, <0.45um",Infant,7,0.8,0.758835077282196
2023-11-28,pl6_pb,pb,PVC,Pb,6.639806926219214,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.18387157641837826
2023-11-28,pl6_pb,pb,PVC,Pb,6.639806926219214,"Filtered, <0.45um",Teen,50,1.5,0.19919420778657643
2023-11-28,pl6_pb,pb,PVC,Pb,6.639806926219214,"Filtered, <0.45um",Toddler,15,0.9,0.39838841557315285
2023-11-28,pl6_pb,pb,PVC,Pb,10.316115726010128,Total,Adult,70,2,0.2947461636002894
2023-11-28,pl6_pb,pb,PVC,Pb,10.316115726010128,Total,Child,27,1.2,0.4584940322671168
2023-11-28,pl6_pb,pb,PVC,Pb,10.316115726010128,Total,Infant,7,0.8,1.1789846544011575
2023-11-28,pl6_pb,pb,PVC,Pb,10.316115726010128,Total,Pregnant Adult,65,1.8,0.28567705087412665
2023-11-28,pl6_pb,pb,PVC,Pb,10.316115726010128,Total,Teen,50,1.5,0.30948347178030383
2023-11-28,pl6_pb,pb,PVC,Pb,10.316115726010128,Total,Toddler,15,0.9,0.6189669435606078
2023-12-01,pl1_cu,cu,Cast Iron,Pb,10.103232762265202,"Filtered, <0.45um",Adult,70,2,0.28866379320757724
2023-12-01,pl1_cu,cu,Cast Iron,Pb,10.103232762265202,"Filtered, <0.45um",Child,27,1.2,0.4490325672117868
2023-12-01,pl1_cu,cu,Cast Iron,Pb,10.103232762265202,"Filtered, <0.45um",Infant,7,0.8,1.1546551728303087
2023-12-01,pl1_cu,cu,Cast Iron,Pb,10.103232762265202,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.27978183033965176
2023-12-01,pl1_cu,cu,Cast Iron,Pb,10.103232762265202,"Filtered, <0.45um",Teen,50,1.5,0.3030969828679561
2023-12-01,pl1_cu,cu,Cast Iron,Pb,10.103232762265202,"Filtered, <0.45um",Toddler,15,0.9,0.6061939657359121
2023-12-01,pl1_cu,cu,Cast Iron,Pb,13.997348432515835,Total,Adult,70,2,0.39992424092902384
2023-12-01,pl1_cu,cu,Cast Iron,Pb,13.997348432515835,Total,Child,27,1.2,0.6221043747784815
2023-12-01,pl1_cu,cu,Cast Iron,Pb,13.997348432515835,Total,Infant,7,0.8,1.5996969637160956
2023-12-01,pl1_cu,cu,Cast Iron,Pb,13.997348432515835,Total,Pregnant Adult,65,1.8,0.3876188796696693
2023-12-01,pl1_cu,cu,Cast Iron,Pb,13.997348432515835,Total,Teen,50,1.5,0.41992045297547503
2023-12-01,pl1_cu,cu,Cast Iron,Pb,13.997348432515835,Total,Toddler,15,0.9,0.8398409059509502
2023-12-01,pl1_pb,pb,Cast Iron,Pb,2.933693945543492,"Filtered, <0.45um",Adult,70,2,0.08381982701552834
2023-12-01,pl1_pb,pb,Cast Iron,Pb,2.933693945543492,"Filtered, <0.45um",Child,27,1.2,0.13038639757971074
2023-12-01,pl1_pb,pb,Cast Iron,Pb,2.933693945543492,"Filtered, <0.45um",Infant,7,0.8,0.33527930806211337
2023-12-01,pl1_pb,pb,Cast Iron,Pb,2.933693945543492,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.08124075541505055
2023-12-01,pl1_pb,pb,Cast Iron,Pb,2.933693945543492,"Filtered, <0.45um",Teen,50,1.5,0.08801081836630475
2023-12-01,pl1_pb,pb,Cast Iron,Pb,2.933693945543492,"Filtered, <0.45um",Toddler,15,0.9,0.17602163673260954
2023-12-01,pl1_pb,pb,Cast Iron,Pb,3.099445818354416,Total,Adult,70,2,0.08855559481012618
2023-12-01,pl1_pb,pb,Cast Iron,Pb,3.099445818354416,Total,Child,27,1.2,0.1377531474824185
2023-12-01,pl1_pb,pb,Cast Iron,Pb,3.099445818354416,Total,Infant,7,0.8,0.3542223792405047
2023-12-01,pl1_pb,pb,Cast Iron,Pb,3.099445818354416,Total,Pregnant Adult,65,1.8,0.08583080727750692
2023-12-01,pl1_pb,pb,Cast Iron,Pb,3.099445818354416,Total,Teen,50,1.5,0.09298337455063248
2023-12-01,pl1_pb,pb,Cast Iron,Pb,3.099445818354416,Total,Toddler,15,0.9,0.18596674910126498
2023-12-01,pl2_cu,cu,PVC,Pb,6.25385675924364,"Filtered, <0.45um",Adult,70,2,0.17868162169267543
2023-12-01,pl2_cu,cu,PVC,Pb,6.25385675924364,"Filtered, <0.45um",Child,27,1.2,0.2779491892997173
2023-12-01,pl2_cu,cu,PVC,Pb,6.25385675924364,"Filtered, <0.45um",Infant,7,0.8,0.7147264867707018
2023-12-01,pl2_cu,cu,PVC,Pb,6.25385675924364,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.17318372564059312
2023-12-01,pl2_cu,cu,PVC,Pb,6.25385675924364,"Filtered, <0.45um",Teen,50,1.5,0.1876157027773092
2023-12-01,pl2_cu,cu,PVC,Pb,6.25385675924364,"Filtered, <0.45um",Toddler,15,0.9,0.3752314055546184
2023-12-01,pl2_cu,cu,PVC,Pb,13.637015291512927,Total,Adult,70,2,0.38962900832894076
2023-12-01,pl2_cu,cu,PVC,Pb,13.637015291512927,Total,Child,27,1.2,0.6060895685116856
2023-12-01,pl2_cu,cu,PVC,Pb,13.637015291512927,Total,Infant,7,0.8,1.5585160333157633
2023-12-01,pl2_cu,cu,PVC,Pb,13.637015291512927,Total,Pregnant Adult,65,1.8,0.3776404234572811
2023-12-01,pl2_cu,cu,PVC,Pb,13.637015291512927,Total,Teen,50,1.5,0.4091104587453879
2023-12-01,pl2_cu,cu,PVC,Pb,13.637015291512927,Total,Toddler,15,0.9,0.8182209174907756
2023-12-01,pl2_pb,pb,PVC,Pb,3.4012190765404755,"Filtered, <0.45um",Adult,70,2,0.09717768790115644
2023-12-01,pl2_pb,pb,PVC,Pb,3.4012190765404755,"Filtered, <0.45um",Child,27,1.2,0.15116529229068779
2023-12-01,pl2_pb,pb,PVC,Pb,3.4012190765404755,"Filtered, <0.45um",Infant,7,0.8,0.3887107516046258
2023-12-01,pl2_pb,pb,PVC,Pb,3.4012190765404755,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.09418760519650549
2023-12-01,pl2_pb,pb,PVC,Pb,3.4012190765404755,"Filtered, <0.45um",Teen,50,1.5,0.10203657229621427
2023-12-01,pl2_pb,pb,PVC,Pb,3.4012190765404755,"Filtered, <0.45um",Toddler,15,0.9,0.20407314459242853
2023-12-01,pl2_pb,pb,PVC,Pb,7.461979698658927,Total,Adult,70,2,0.21319941996168362
2023-12-01,pl2_pb,pb,PVC,Pb,7.461979698658927,Total,Child,27,1.2,0.33164354216261893
2023-12-01,pl2_pb,pb,PVC,Pb,7.461979698658927,Total,Infant,7,0.8,0.8527976798467345
2023-12-01,pl2_pb,pb,PVC,Pb,7.461979698658927,Total,Pregnant Adult,65,1.8,0.20663943780901642
2023-12-01,pl2_pb,pb,PVC,Pb,7.461979698658927,Total,Teen,50,1.5,0.2238593909597678
2023-12-01,pl2_pb,pb,PVC,Pb,7.461979698658927,Total,Toddler,15,0.9,0.44771878191953557
2023-12-01,pl3_cu,cu,Cast Iron,Pb,4.651681268735064,"Filtered, <0.45um",Adult,70,2,0.13290517910671612
2023-12-01,pl3_cu,cu,Cast Iron,Pb,4.651681268735064,"Filtered, <0.45um",Child,27,1.2,0.2067413897215584
2023-12-01,pl3_cu,cu,Cast Iron,Pb,4.651681268735064,"Filtered, <0.45um",Infant,7,0.8,0.5316207164268645
2023-12-01,pl3_cu,cu,Cast Iron,Pb,4.651681268735064,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.12881578898035562
2023-12-01,pl3_cu,cu,Cast Iron,Pb,4.651681268735064,"Filtered, <0.45um",Teen,50,1.5,0.13955043806205192
2023-12-01,pl3_cu,cu,Cast Iron,Pb,4.651681268735064,"Filtered, <0.45um",Toddler,15,0.9,0.27910087612410384
2023-12-01,pl3_pb,pb,Cast Iron,Pb,2.4712859121646007,"Filtered, <0.45um",Adult,70,2,0.07060816891898859
2023-12-01,pl3_pb,pb,Cast Iron,Pb,2.4712859121646007,"Filtered, <0.45um",Child,27,1.2,0.1098349294295378
2023-12-01,pl3_pb,pb,Cast Iron,Pb,2.4712859121646007,"Filtered, <0.45um",Infant,7,0.8,0.28243267567595437
2023-12-01,pl3_pb,pb,Cast Iron,Pb,2.4712859121646007,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.06843560987532742
2023-12-01,pl3_pb,pb,Cast Iron,Pb,2.4712859121646007,"Filtered, <0.45um",Teen,50,1.5,0.07413857736493802
2023-12-01,pl3_pb,pb,Cast Iron,Pb,2.4712859121646007,"Filtered, <0.45um",Toddler,15,0.9,0.14827715472987607
2023-12-01,pl3_pb,pb,Cast Iron,Pb,4.5894875256062635,Total,Adult,70,2,0.1311282150173218
2023-12-01,pl3_pb,pb,Cast Iron,Pb,4.5894875256062635,Total,Child,27,1.2,0.20397722336027838
2023-12-01,pl3_pb,pb,Cast Iron,Pb,4.5894875256062635,Total,Infant,7,0.8,0.5245128600692873
2023-12-01,pl3_pb,pb,Cast Iron,Pb,4.5894875256062635,Total,Pregnant Adult,65,1.8,0.12709350070909653
2023-12-01,pl3_pb,pb,Cast Iron,Pb,4.5894875256062635,Total,Teen,50,1.5,0.1376846257681879
2023-12-01,pl3_pb,pb,Cast Iron,Pb,4.5894875256062635,Total,Toddler,15,0.9,0.2753692515363758
2023-12-01,pl4_cu,cu,PVC,Pb,1.6707723317037981,"Filtered, <0.45um",Adult,70,2,0.04773635233439423
2023-12-01,pl4_cu,cu,PVC,Pb,1.6707723317037981,"Filtered, <0.45um",Child,27,1.2,0.07425654807572436
2023-12-01,pl4_cu,cu,PVC,Pb,1.6707723317037981,"Filtered, <0.45um",Infant,7,0.8,0.19094540933757692
2023-12-01,pl4_cu,cu,PVC,Pb,1.6707723317037981,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.04626754149333595
2023-12-01,pl4_cu,cu,PVC,Pb,1.6707723317037981,"Filtered, <0.45um",Teen,50,1.5,0.05012316995111395
2023-12-01,pl4_cu,cu,PVC,Pb,1.6707723317037981,"Filtered, <0.45um",Toddler,15,0.9,0.1002463399022279
2023-12-01,pl4_pb,pb,PVC,Pb,0.958001285171586,"Filtered, <0.45um",Adult,70,2,0.027371465290616744
2023-12-01,pl4_pb,pb,PVC,Pb,0.958001285171586,"Filtered, <0.45um",Child,27,1.2,0.042577834896514934
2023-12-01,pl4_pb,pb,PVC,Pb,0.958001285171586,"Filtered, <0.45um",Infant,7,0.8,0.10948586116246697
2023-12-01,pl4_pb,pb,PVC,Pb,0.958001285171586,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.026529266358597765
2023-12-01,pl4_pb,pb,PVC,Pb,0.958001285171586,"Filtered, <0.45um",Teen,50,1.5,0.028740038555147576
2023-12-01,pl4_pb,pb,PVC,Pb,0.958001285171586,"Filtered, <0.45um",Toddler,15,0.9,0.05748007711029516
2023-12-01,pl4_pb,pb,PVC,Pb,2.383295201888646,Total,Adult,70,2,0.06809414862538989
2023-12-01,pl4_pb,pb,PVC,Pb,2.383295201888646,Total,Child,27,1.2,0.10592423119505094
2023-12-01,pl4_pb,pb,PVC,Pb,2.383295201888646,Total,Infant,7,0.8,0.2723765945015596
2023-12-01,pl4_pb,pb,PVC,Pb,2.383295201888646,Total,Pregnant Adult,65,1.8,0.06599894405230097
2023-12-01,pl4_pb,pb,PVC,Pb,2.383295201888646,Total,Teen,50,1.5,0.07149885605665939
2023-12-01,pl4_pb,pb,PVC,Pb,2.383295201888646,Total,Toddler,15,0.9,0.14299771211331877
2023-12-01,pl5_cu,cu,Cast Iron,Pb,20.665335708732087,"Filtered, <0.45um",Adult,70,2,0.5904381631066311
2023-12-01,pl5_cu,cu,Cast Iron,Pb,20.665335708732087,"Filtered, <0.45um",Child,27,1.2,0.9184593648325371
2023-12-01,pl5_cu,cu,Cast Iron,Pb,20.665335708732087,"Filtered, <0.45um",Infant,7,0.8,2.3617526524265244
2023-12-01,pl5_cu,cu,Cast Iron,Pb,20.665335708732087,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.5722708350110425
2023-12-01,pl5_cu,cu,Cast Iron,Pb,20.665335708732087,"Filtered, <0.45um",Teen,50,1.5,0.6199600712619626
2023-12-01,pl5_cu,cu,Cast Iron,Pb,20.665335708732087,"Filtered, <0.45um",Toddler,15,0.9,1.2399201425239252
2023-12-01,pl5_pb,pb,Cast Iron,Pb,6.163767358955197,"Filtered, <0.45um",Adult,70,2,0.17610763882729136
2023-12-01,pl5_pb,pb,Cast Iron,Pb,6.163767358955197,"Filtered, <0.45um",Child,27,1.2,0.2739452159535643
2023-12-01,pl5_pb,pb,Cast Iron,Pb,6.163767358955197,"Filtered, <0.45um",Infant,7,0.8,0.7044305553091654
2023-12-01,pl5_pb,pb,Cast Iron,Pb,6.163767358955197,"Filtered, <0.45um",Pregnant Adult,65,1.8,0.17068894224799008
2023-12-01,pl5_pb,pb,Cast Iron,Pb,6.163767358955197,"Filtered, <0.45um",Teen,50,1.5,0.1849130207686559
2023-12-01,pl5_pb,pb,Cast Iron,Pb,6.163767358955197,"Filtered, <0.45um",Toddler,15,0.9,0.36982604153731186
2023-12-01,pl5_pb,pb,Cast Iron,Pb,9.775282560597555,Total,Adult,70,2,0.2792937874456444
2023-12-01,pl5_pb,pb,Cast Iron,Pb,9.775282560597555,Total,Child,27,1.2,0.4344570026932246
2023-12-01,pl5_pb,pb,Cast Iron,Pb,9.775282560597555,Total,Infant,7,0.8,1.1171751497825777
2023-12-01,pl5_pb,pb,Cast Iron,Pb,9.775282560597555,Total,Pregnant Adult,65,1.8,0.2707001324473169
2023-12-01,pl5_pb,pb,Cast Iron,Pb,9.775282560597555,Total,Teen,50,1.5,0.29325847681792666
2023-12-01,pl5_pb,pb,Cast Iron,Pb,9.775282560597555,Total,Toddler,15,0.9,0.5865169536358532
2023-12-01,pl6_cu,cu,PVC,Pb,19.64171296299675,"Filtered, <0.45um",Adult,70,2,0.5611917989427643
